Product Name,Rating,Review,Likes,Dislikes
E-Oppo reno 11 5G - E,4,Worrest product donot buy guys,0,0
E-Oppo reno 11 5G - E,5,Good,0,0
E-Oppo reno 11 5G - E,5,I like comfortable,0,0
E-Oppo reno 11 5G - E,4,"Camera 4
Battery 5
Design-4
Charging 5
Display-5",0,0
E-Oppo reno 11 5G - E,5,Very nice,0,0
E-Oppo reno 11 5G - E,5,Best camera in mobile,0,0
E-Oppo reno 11 5G - E,5,Nice,0,0
E-Oppo reno 11 5G - E,5,Not much expected camera is not good not worthy for money .. waste comparitevly with others mobiles better to buy moto,0,0
E-Oppo reno 11 5G - E,3,Nice camera phone,0,0
E-Oppo reno 11 5G - E,5,Battery performance is very poor. fast draining,0,0
E-Oppo reno 11 5G - E,5,Good looking phone,0,0
E-Oppo reno 11 5G - E,5,"Very bad product,bad performance,Battary very bad and software problem..and over heating and lagging...this product not purchase...",14,4
E-Oppo reno 11 5G - E,5,Great phone,0,0
E-Oppo reno 11 5G - E,4,Nice,0,0
E-Oppo reno 11 5G - E,5,Front camera is not good.,2,1
E-Oppo reno 11 5G - E,4,Good,0,0
E-Oppo reno 11 5G - E,4,Nice product,0,0
E-Oppo reno 11 5G - E,5,Nice,0,0
E-Oppo reno 11 5G - E,5,Excellent,0,0
E-Oppo reno 11 5G - E,5,I got this product but little bit heating comes in this phone,0,0
E-Oppo reno 11 5G - E,5,Good but battery backup not lasting,0,0
E-Oppo reno 11 5G - E,5,Very good performance and high quality camera No.1 phone,0,0
E-Oppo reno 11 5G - E,5,"Camera quality is too good  
Fantastic  
All are good",0,0
E-Oppo reno 11 5G - E,5,Nice product,0,0
E-Oppo reno 11 5G - E,5,Very good performance and camera quality amazing,0,0
E-Oppo reno 11 5G - E,5,Woww. I just loved   this phone..... overall...poforming.... very nice  ... thank to... Flipkart......,0,0
E-Oppo reno 11 5G - E,5,"Good phone good look , good camera, design 100on 100 ,
Oppo please give h good battery,",0,0
E-Oppo reno 11 5G - E,4,Very good product namaste,0,0
E-Oppo reno 11 5G - E,4,"Camera Quality is very poor when compared with Reno 10 pro and iqoo.images of persons come very black in this camera,I have cross checked across other smartphone cameras.battery gives only 4 hours back up if personal hotspot kept on..if u r looking for a camera phone,this will be definitely a bad idea,chillar performance!!",3,2
E-Oppo reno 11 5G - E,4,Nice mobile,0,0
E-Oppo reno 11 5G - E,3,Overall Amazing and one of the best camera smartphone under 30k. recommended,0,0
E-Oppo reno 11 5G - E,5,Super,0,0
E-Oppo reno 11 5G - E,3,"Battery draining pretty fast. Lasts only for 20 hours with normal daily usage without any gaming, internet browsing, etc. It's the most disappointing feature in the phone. Back camera is not up to the mark as it takes jaded pictures and colour capture is pretty poor. Three display gives a green tinge on tilting the phone. The main speaker quality is average. The rest is fine.

Worst is, when I try to return the product, they say it can be fine through the customer service centre. But service centre in bhubaneswar bluntly refusing to take it back. Where do I go then.

Use conscience while buying this product.

Biswajit Barman",1,0
E-Oppo reno 11 5G - E,5,Best handset for my sister thanku oppo.,0,0
E-Oppo reno 11 5G - E,5,Best mobile best look,0,0
E-Oppo reno 11 5G - E,4,Very good product and even I didnt found any issue so far. Good display quality.,0,0
E-Oppo reno 11 5G - E,3,Good performance   and worth money,0,0
E-Oppo reno 11 5G - E,4,"Back portrait camera is good,but the front camera needs to improve",0,0
E-Oppo reno 11 5G - E,5,"Oppo Reno series is known for great Camera performance and i specifically purchased this reason.
But am HIGHLY DISAPPOINTED with both Front n Back camera as there are barely any details captured in the photos. Just zoom a bit and photos are blurred with no depth or details, similar to what we used to have pix 5..6 years ago.
DO NOT PURCHASE IF CAMERA IS YOUR PRIMARY FOCUS otherwise its fine.",0,0
E-Oppo reno 11 5G - E,5,Nice phone,0,0
E-Oppo reno 11 5G - E,3,This was ohonebnn,0,0
E-Oppo reno 11 5G - E,5,It's good,0,0
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,5,I've ordered and put a review after 3 days of trial. - By this only If you're getting this mobile under 25k. The display is really smooth and sharp. The camera is also fantastic.,0,0
E-Oppo reno 11 5G - E,5,Nice,0,0
E-Oppo reno 11 5G - E,5,"Very Premium products
I like this product",0,0
E-Oppo reno 11 5G - E,5,So beautiful,0,0
E-Oppo reno 11 5G - E,5,Good,0,0
E-Oppo reno 11 5G - E,5,"Good product..,",0,0
E-Oppo reno 11 5G - E,5,5G signal not received . Even in 5g network coverage area. who wants 5g network please ignore this mobile.,0,0
E-Oppo reno 11 5G - E,5,"Value for money, especially with offers. I couldn't exchange but with exchange I would have got more offer, no words to express the phone experience. Wow battery, wow display, wow, design, wow performance, everything is so premium.",0,0
E-Oppo reno 11 5G - E,5,"The camera is awesome... battery charging super fast...but it's draining little quicker(not that high aslo, think company will fixt it in updates).... performance good ..I love the glossy design and look... super duper smooth to use...overall handy at this price range",0,0
E-Oppo reno 11 5G - E,5,Good performance and good quality just love it,0,0
E-Oppo reno 11 5G - E,5,Best slime smartphone,0,0
E-Oppo reno 11 5G - E,5,Superbbbb....,0,0
E-Oppo reno 11 5G - E,5,Battery backup is soo poor.,0,0
E-Oppo reno 11 5G - E,3,Fail,0,0
E-Oppo reno 11 5G - E,5,Cemara quality good display display quality good,0,0
E-Oppo reno 11 5G - E,5,Over hitting,0,1
E-Oppo reno 11 5G - E,3,Mobile is getting very hot,2,4
E-Oppo reno 11 5G - E,5,Very nice phone oppo Reno 11 5g,0,0
E-Oppo reno 11 5G - E,5,"Very good, very nice, awesome, super",0,0
E-Oppo reno 11 5G - E,5,Worth every penny. Display is amazing and in hand feel is so good. It's runs very smoothly. Android 14 is a plus. Go for it,0,0
E-Oppo reno 11 5G - E,5,Superb,0,0
E-Oppo reno 11 5G - E,3,"Sound quality is exceptional  
Otherwise everything is avarage",0,0
E-Oppo reno 11 5G - E,5,Best selfie camera phone,0,0
E-Oppo reno 11 5G - E,5,"Camera is not as expected.
Battery backup is very good.
Charging is also good .
Colour OS 14's experience is so awesome.",0,0
E-Oppo reno 11 5G - E,5,"Very nice phone nd easy to use , touch is very smooth, Day time camera quality is best.
Battery performance also good. Best smart phone in under 30K .",0,0
E-Oppo reno 11 5G - E,4,Very Nice Product..Very attractive design..Nice camera's,0,0
E-Oppo reno 11 5G - E,3,Bad camera very very bad in night,0,1
E-Oppo reno 11 5G - E,5,Nice Click,0,0
E-Oppo reno 11 5G - E,5,Very good thanks flipcart,0,0
E-Oppo reno 11 5G - E,5,"Pros: camera looks good
Cons: poor battery optimisation, poor performance 120 hz looks like 60 hz refresh rate.
Other than camera nothing is good.looks like 10k mobile.

After 1 month use. Very worst experience ever. Performance and battery looks like cheap brand mobile.",0,0
E-Oppo reno 11 5G - E,5,good camera must buy,0,0
E-Oppo reno 11 5G - E,5,Nice product,0,0
E-Oppo reno 11 5G - E,4,"Front camera quality very poor in
Range 18k- 20k
And Flipkart not return policy so very poor",7,2
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,5,"Camera quality is not as good as told , battry is not looking of 5k power too. My first review , might change afterwards still days to go ... no IP rating , no gorrilla glass ...",1,0
E-Oppo reno 11 5G - E,5,Best mobile under 30k camera quality best desplay good sound quality very good,0,0
E-Oppo reno 11 5G - E,4,Nice phone,0,0
E-Oppo reno 11 5G - E,5,Super camara quality,0,0
E-Oppo reno 11 5G - E,4,"I have been waiting for this reno 11 from past 1 month and finally got it. The 1st look fo the phone is mesmerizing, I love the shine, the hold , the premiumness, Got it at good exchange and bank offer during preorder. Thank YOu so much flipkart. I love flipkart.",0,0
E-Oppo reno 11 5G - E,4,"Just gor for it. Check out all my images, they are mind blowing. WOW camera.",0,0
E-Oppo reno 11 5G - E,3,THIS AVERAGE PHONE ITS GOOD FOR NORMAL USER,0,0
E-Oppo reno 11 5G - E,5,Super,0,0
E-Oppo reno 11 5G - E,5,Amazing,0,0
E-Oppo reno 11 5G - E,5,"Camera is superb
Battery is ok ok 0 to 100% took approx 40mins
Display is awesome
Without cover phone slips frm hand
Overall performance is superb
Looks so beautiful",0,0
E-Oppo reno 11 5G - E,5,Awesome phone,0,0
E-Oppo reno 11 5G - E,5,"I was expecting a design n camera concentric phone as Reno series known for it but it's not,we already compromise in processor side but It's not as good for me,camera module bump is too much, second back polycarbonate at this price. Camera is just fine not too good in zooming photography while there's 32MP telephoto sensor is given.
I would suggest to buy any other device at this price range or rise ur budget for OnePlus 12R that's insane specs.

After using one month definitely it's really bad experience, heating issue and battery drain issue which is significantly impact phone performance , I don't know how they tested it.
Are kidding 30K device with these specs n issues,Get lost.",0,0
E-Oppo reno 11 5G - E,3,Camera super quality,0,0
E-Oppo reno 11 5G - E,5,Mobile is ok but camera quality is very poor i am not satisfied but it's ok,0,1
E-Oppo reno 11 5G - E,4,Nice mobile phone,0,0
E-Oppo reno 11 5G - E,5,Worst camara don't buy it...go for v29.far better.,23,25
E-Oppo reno 11 5G - E,5,Good product,0,0
